time,pr,scenario,region,pr_day
2019-12-31 00:00:00,2.3191375e-05,ssp245,Europe,2.0037348
2020-12-31 00:00:00,2.329018e-05,ssp245,Europe,2.0122716
2021-12-31 00:00:00,2.3449387e-05,ssp245,Europe,2.026027
2022-12-31 00:00:00,2.3816347e-05,ssp245,Europe,2.0577323
2023-12-31 00:00:00,2.269451e-05,ssp245,Europe,1.9608057
2024-12-31 00:00:00,2.2967639e-05,ssp245,Europe,1.984404
2025-12-31 00:00:00,2.28114e-05,ssp245,Europe,1.970905
2026-12-31 00:00:00,2.2292805e-05,ssp245,Europe,1.9260983
2027-12-31 00:00:00,2.3049008e-05,ssp245,Europe,1.9914342
2028-12-31 00:00:00,2.3032368e-05,ssp245,Europe,1.9899966
2029-12-31 00:00:00,2.362875e-05,ssp245,Europe,2.041524
2030-12-31 00:00:00,2.3595057e-05,ssp245,Europe,2.0386128
2031-12-31 00:00:00,2.3545905e-05,ssp245,Europe,2.0343661
2032-12-31 00:00:00,2.2823066e-05,ssp245,Europe,1.9719129
2033-12-31 00:00:00,2.319864e-05,ssp245,Europe,2.0043623
2034-12-31 00:00:00,2.3194614e-05,ssp245,Europe,2.0040147
2035-12-31 00:00:00,2.413489e-05,ssp245,Europe,2.0852544
2036-12-31 00:00:00,2.2816434e-05,ssp245,Europe,1.9713398
2037-12-31 00:00:00,2.3124694e-05,ssp245,Europe,1.9979736
2038-12-31 00:00:00,2.3760691e-05,ssp245,Europe,2.0529237
2039-12-31 00:00:00,2.3842213e-05,ssp245,Europe,2.0599673
2040-12-31 00:00:00,2.4185845e-05,ssp245,Europe,2.089657
2041-12-31 00:00:00,2.3464445e-05,ssp245,Europe,2.027328
2042-12-31 00:00:00,2.3874843e-05,ssp245,Europe,2.0627866
2043-12-31 00:00:00,2.2893655e-05,ssp245,Europe,1.9780118
2044-12-31 00:00:00,2.3426956e-05,ssp245,Europe,2.0240889
2045-12-31 00:00:00,2.3274002e-05,ssp245,Europe,2.0108738
2046-12-31 00:00:00,2.3778332e-05,ssp245,Europe,2.054448
2047-12-31 00:00:00,2.324433e-05,ssp245,Europe,2.00831
2048-12-31 00:00:00,2.3212928e-05,ssp245,Europe,2.0055969
2049-12-31 00:00:00,2.335329e-05,ssp245,Europe,2.0177243
2050-12-31 00:00:00,2.3463992e-05,ssp245,Europe,2.027289
2051-12-31 00:00:00,2.3700908e-05,ssp245,Europe,2.0477583
2052-12-31 00:00:00,2.2998676e-05,ssp245,Europe,1.9870856
2053-12-31 00:00:00,2.2721268e-05,ssp245,Europe,1.9631175
2054-12-31 00:00:00,2.4734836e-05,ssp245,Europe,2.1370897
2055-12-31 00:00:00,2.3263734e-05,ssp245,Europe,2.0099866
2056-12-31 00:00:00,2.2196922e-05,ssp245,Europe,1.917814
2057-12-31 00:00:00,2.2791071e-05,ssp245,Europe,1.9691485
2058-12-31 00:00:00,2.2696977e-05,ssp245,Europe,1.9610188
2059-12-31 00:00:00,2.3387345e-05,ssp245,Europe,2.0206666
2060-12-31 00:00:00,2.365876e-05,ssp245,Europe,2.044117
2061-12-31 00:00:00,2.3459574e-05,ssp245,Europe,2.0269072
2062-12-31 00:00:00,2.3669349e-05,ssp245,Europe,2.0450318
2063-12-31 00:00:00,2.2825561e-05,ssp245,Europe,1.9721285
2064-12-31 00:00:00,2.4893803e-05,ssp245,Europe,2.1508245
2065-12-31 00:00:00,2.2466664e-05,ssp245,Europe,1.9411198
2066-12-31 00:00:00,2.3668943e-05,ssp245,Europe,2.0449967
2067-12-31 00:00:00,2.3893917e-05,ssp245,Europe,2.0644345
2068-12-31 00:00:00,2.3454948e-05,ssp245,Europe,2.0265076
2069-12-31 00:00:00,2.3666786e-05,ssp245,Europe,2.0448103
2070-12-31 00:00:00,2.357951e-05,ssp245,Europe,2.0372696
2071-12-31 00:00:00,2.4076056e-05,ssp245,Europe,2.0801713
2072-12-31 00:00:00,2.479538e-05,ssp245,Europe,2.1423209
2073-12-31 00:00:00,2.4577937e-05,ssp245,Europe,2.1235337
2074-12-31 00:00:00,2.3673194e-05,ssp245,Europe,2.045364
2075-12-31 00:00:00,2.4712579e-05,ssp245,Europe,2.135167
2076-12-31 00:00:00,2.5069685e-05,ssp245,Europe,2.1660209
2077-12-31 00:00:00,2.440136e-05,ssp245,Europe,2.1082776
2078-12-31 00:00:00,2.5055177e-05,ssp245,Europe,2.1647673
2079-12-31 00:00:00,2.5002648e-05,ssp245,Europe,2.1602287
2080-12-31 00:00:00,2.458182e-05,ssp245,Europe,2.1238692
2081-12-31 00:00:00,2.360831e-05,ssp245,Europe,2.039758
2082-12-31 00:00:00,2.3474076e-05,ssp245,Europe,2.02816
2083-12-31 00:00:00,2.4540828e-05,ssp245,Europe,2.1203275
2084-12-31 00:00:00,2.5034471e-05,ssp245,Europe,2.1629784
2085-12-31 00:00:00,2.5278505e-05,ssp245,Europe,2.1840627
2086-12-31 00:00:00,2.3767063e-05,ssp245,Europe,2.0534742
2087-12-31 00:00:00,2.447737e-05,ssp245,Europe,2.1148448
2088-12-31 00:00:00,2.4796598e-05,ssp245,Europe,2.142426
2089-12-31 00:00:00,2.4662373e-05,ssp245,Europe,2.130829
2090-12-31 00:00:00,2.3896555e-05,ssp245,Europe,2.0646625
2091-12-31 00:00:00,2.613354e-05,ssp245,Europe,2.257938
2092-12-31 00:00:00,2.4050341e-05,ssp245,Europe,2.0779495
2093-12-31 00:00:00,2.4542353e-05,ssp245,Europe,2.1204593
2094-12-31 00:00:00,2.417061e-05,ssp245,Europe,2.0883408
2095-12-31 00:00:00,2.5567944e-05,ssp245,Europe,2.2090704
2096-12-31 00:00:00,2.4596333e-05,ssp245,Europe,2.1251233
2097-12-31 00:00:00,2.4451425e-05,ssp245,Europe,2.1126032
2098-12-31 00:00:00,2.4777299e-05,ssp245,Europe,2.1407585
2099-12-31 00:00:00,2.4695419e-05,ssp245,Europe,2.1336842
2100-12-31 00:00:00,2.441257e-05,ssp245,Europe,2.109246
2015-12-31 00:00:00,2.5064815e-05,ssp245,Africa,2.1656
2016-12-31 00:00:00,2.3526372e-05,ssp245,Africa,2.0326786
2017-12-31 00:00:00,2.3569419e-05,ssp245,Africa,2.0363977
2018-12-31 00:00:00,2.2725219e-05,ssp245,Africa,1.9634589
2019-12-31 00:00:00,2.3865552e-05,ssp245,Africa,2.0619836
2020-12-31 00:00:00,2.2224096e-05,ssp245,Africa,1.9201618
2021-12-31 00:00:00,2.4260786e-05,ssp245,Africa,2.0961318
2022-12-31 00:00:00,2.3672312e-05,ssp245,Africa,2.0452878
2023-12-31 00:00:00,2.3329672e-05,ssp245,Africa,2.0156837
2024-12-31 00:00:00,2.3100505e-05,ssp245,Africa,1.9958836
2025-12-31 00:00:00,2.4159493e-05,ssp245,Africa,2.0873802
2026-12-31 00:00:00,2.3198338e-05,ssp245,Africa,2.0043364
2027-12-31 00:00:00,2.5440719e-05,ssp245,Africa,2.1980782
2028-12-31 00:00:00,2.2710077e-05,ssp245,Africa,1.9621507
2029-12-31 00:00:00,2.3169563e-05,ssp245,Africa,2.0018504
2030-12-31 00:00:00,2.27967e-05,ssp245,Africa,1.9696348
2031-12-31 00:00:00,2.599385e-05,ssp245,Africa,2.2458687
2032-12-31 00:00:00,2.2660151e-05,ssp245,Africa,1.9578371
2033-12-31 00:00:00,2.3254752e-05,ssp245,Africa,2.0092106
2034-12-31 00:00:00,2.2117558e-05,ssp245,Africa,1.910957
2035-12-31 00:00:00,2.5385001e-05,ssp245,Africa,2.193264
2036-12-31 00:00:00,2.2431024e-05,ssp245,Africa,1.9380405
2037-12-31 00:00:00,2.2565115e-05,ssp245,Africa,1.949626
2038-12-31 00:00:00,2.4379828e-05,ssp245,Africa,2.1064172
2039-12-31 00:00:00,2.3227969e-05,ssp245,Africa,2.0068965
2040-12-31 00:00:00,2.337373e-05,ssp245,Africa,2.0194902
2041-12-31 00:00:00,2.2955242e-05,ssp245,Africa,1.983333
2042-12-31 00:00:00,2.4054772e-05,ssp245,Africa,2.0783324
2043-12-31 00:00:00,2.3833949e-05,ssp245,Africa,2.0592532
2044-12-31 00:00:00,2.4544948e-05,ssp245,Africa,2.1206834
2045-12-31 00:00:00,2.3049368e-05,ssp245,Africa,1.9914653
2046-12-31 00:00:00,2.2925975e-05,ssp245,Africa,1.9808042
2047-12-31 00:00:00,2.3430493e-05,ssp245,Africa,2.0243948
2048-12-31 00:00:00,2.4364526e-05,ssp245,Africa,2.1050951
2049-12-31 00:00:00,2.3561795e-05,ssp245,Africa,2.0357392
2050-12-31 00:00:00,2.3060173e-05,ssp245,Africa,1.992399
2051-12-31 00:00:00,2.4161052e-05,ssp245,Africa,2.0875149
2052-12-31 00:00:00,2.2092727e-05,ssp245,Africa,1.9088116
2053-12-31 00:00:00,2.3455797e-05,ssp245,Africa,2.0265808
2054-12-31 00:00:00,2.3314746e-05,ssp245,Africa,2.014394
2055-12-31 00:00:00,2.2809616e-05,ssp245,Africa,1.9707508
2056-12-31 00:00:00,2.4436978e-05,ssp245,Africa,2.1113548
2057-12-31 00:00:00,2.2778742e-05,ssp245,Africa,1.9680834
2058-12-31 00:00:00,2.2416585e-05,ssp245,Africa,1.936793
2059-12-31 00:00:00,2.3091367e-05,ssp245,Africa,1.9950941
2060-12-31 00:00:00,2.30063e-05,ssp245,Africa,1.9877443
2061-12-31 00:00:00,2.287917e-05,ssp245,Africa,1.9767604
2062-12-31 00:00:00,2.3211056e-05,ssp245,Africa,2.0054352
2063-12-31 00:00:00,2.4081164e-05,ssp245,Africa,2.0806127
2064-12-31 00:00:00,2.3662386e-05,ssp245,Africa,2.04443
2065-12-31 00:00:00,2.3358996e-05,ssp245,Africa,2.0182173
2066-12-31 00:00:00,2.3227221e-05,ssp245,Africa,2.006832
2067-12-31 00:00:00,2.535778e-05,ssp245,Africa,2.1909122
2068-12-31 00:00:00,2.3460923e-05,ssp245,Africa,2.0270238
2069-12-31 00:00:00,2.3975952e-05,ssp245,Africa,2.0715222
2070-12-31 00:00:00,2.2277178e-05,ssp245,Africa,1.9247482
2071-12-31 00:00:00,2.2818127e-05,ssp245,Africa,1.9714862
2072-12-31 00:00:00,2.410735e-05,ssp245,Africa,2.082875
2073-12-31 00:00:00,2.2513159e-05,ssp245,Africa,1.9451369
2074-12-31 00:00:00,2.3801742e-05,ssp245,Africa,2.0564704
2075-12-31 00:00:00,2.3171793e-05,ssp245,Africa,2.002043
2076-12-31 00:00:00,2.1958855e-05,ssp245,Africa,1.897245
2077-12-31 00:00:00,2.3447194e-05,ssp245,Africa,2.0258374
2078-12-31 00:00:00,2.2770297e-05,ssp245,Africa,1.9673536
2079-12-31 00:00:00,2.2649438e-05,ssp245,Africa,1.9569114
2080-12-31 00:00:00,2.379313e-05,ssp245,Africa,2.0557265
2081-12-31 00:00:00,2.3352386e-05,ssp245,Africa,2.017646
2082-12-31 00:00:00,2.2547956e-05,ssp245,Africa,1.9481434
2083-12-31 00:00:00,2.2611039e-05,ssp245,Africa,1.9535937
2084-12-31 00:00:00,2.3635863e-05,ssp245,Africa,2.0421386
2085-12-31 00:00:00,2.3506185e-05,ssp245,Africa,2.0309343
2086-12-31 00:00:00,2.3584285e-05,ssp245,Africa,2.0376823
2087-12-31 00:00:00,2.293531e-05,ssp245,Africa,1.9816108
2088-12-31 00:00:00,2.4533707e-05,ssp245,Africa,2.1197124
2089-12-31 00:00:00,2.5329115e-05,ssp245,Africa,2.1884356
2090-12-31 00:00:00,2.378445e-05,ssp245,Africa,2.0549765
2091-12-31 00:00:00,2.3666338e-05,ssp245,Africa,2.0447717
2092-12-31 00:00:00,2.3212726e-05,ssp245,Africa,2.0055795
2093-12-31 00:00:00,2.5121157e-05,ssp245,Africa,2.1704679
2094-12-31 00:00:00,2.3134942e-05,ssp245,Africa,1.998859
2095-12-31 00:00:00,2.4092387e-05,ssp245,Africa,2.0815823
2096-12-31 00:00:00,2.3377705e-05,ssp245,Africa,2.0198336
2097-12-31 00:00:00,2.4105873e-05,ssp245,Africa,2.0827475
2098-12-31 00:00:00,2.281216e-05,ssp245,Africa,1.9709706
2099-12-31 00:00:00,2.3809409e-05,ssp245,Africa,2.057133
2100-12-31 00:00:00,2.4530915e-05,ssp245,Africa,2.119471
2015-12-31 00:00:00,2.8826475e-05,ssp245,Asia,2.4906075
2016-12-31 00:00:00,2.7916836e-05,ssp245,Asia,2.4120147
2017-12-31 00:00:00,2.8212944e-05,ssp245,Asia,2.4375985
2018-12-31 00:00:00,2.8185768e-05,ssp245,Asia,2.4352503
2019-12-31 00:00:00,2.9103789e-05,ssp245,Asia,2.5145674
2020-12-31 00:00:00,2.8416385e-05,ssp245,Asia,2.4551756
2021-12-31 00:00:00,2.911159e-05,ssp245,Asia,2.5152414
2022-12-31 00:00:00,2.8611637e-05,ssp245,Asia,2.4720454
2023-12-31 00:00:00,2.8981463e-05,ssp245,Asia,2.5039985
2024-12-31 00:00:00,2.9242157e-05,ssp245,Asia,2.5265224
2025-12-31 00:00:00,2.9465731e-05,ssp245,Asia,2.545839
2026-12-31 00:00:00,2.8327946e-05,ssp245,Asia,2.4475346
2027-12-31 00:00:00,3.0153775e-05,ssp245,Asia,2.6052861
2028-12-31 00:00:00,2.8871586e-05,ssp245,Asia,2.494505
2029-12-31 00:00:00,2.8800026e-05,ssp245,Asia,2.4883223
2030-12-31 00:00:00,2.9079603e-05,ssp245,Asia,2.5124776
2031-12-31 00:00:00,2.9932602e-05,ssp245,Asia,2.5861769
2032-12-31 00:00:00,2.9086477e-05,ssp245,Asia,2.5130715
2033-12-31 00:00:00,2.9173034e-05,ssp245,Asia,2.52055
2034-12-31 00:00:00,2.8556138e-05,ssp245,Asia,2.4672503
2035-12-31 00:00:00,3.0315538e-05,ssp245,Asia,2.6192625
2036-12-31 00:00:00,2.8444923e-05,ssp245,Asia,2.4576414
2037-12-31 00:00:00,3.0403167e-05,ssp245,Asia,2.6268337
2038-12-31 00:00:00,2.9778788e-05,ssp245,Asia,2.5728874
2039-12-31 00:00:00,2.9410598e-05,ssp245,Asia,2.5410757
2040-12-31 00:00:00,2.9798508e-05,ssp245,Asia,2.5745912
2041-12-31 00:00:00,2.8701537e-05,ssp245,Asia,2.4798129
2042-12-31 00:00:00,3.062685e-05,ssp245,Asia,2.6461596
2043-12-31 00:00:00,3.0054824e-05,ssp245,Asia,2.5967367
2044-12-31 00:00:00,3.0178084e-05,ssp245,Asia,2.6073864
2045-12-31 00:00:00,2.9524597e-05,ssp245,Asia,2.5509253
2046-12-31 00:00:00,2.8787768e-05,ssp245,Asia,2.4872632
2047-12-31 00:00:00,2.9696577e-05,ssp245,Asia,2.5657842
2048-12-31 00:00:00,3.0283134e-05,ssp245,Asia,2.6164627
2049-12-31 00:00:00,2.9563795e-05,ssp245,Asia,2.5543118
2050-12-31 00:00:00,3.0428175e-05,ssp245,Asia,2.6289942
2051-12-31 00:00:00,3.0329154e-05,ssp245,Asia,2.620439
2052-12-31 00:00:00,2.8795905e-05,ssp245,Asia,2.487966
2053-12-31 00:00:00,3.0285273e-05,ssp245,Asia,2.6166477
2054-12-31 00:00:00,2.963582e-05,ssp245,Asia,2.5605347
2055-12-31 00:00:00,2.9479921e-05,ssp245,Asia,2.5470653
2056-12-31 00:00:00,2.9796627e-05,ssp245,Asia,2.5744286
2057-12-31 00:00:00,2.9538824e-05,ssp245,Asia,2.5521543
2058-12-31 00:00:00,2.9642035e-05,ssp245,Asia,2.5610719
2059-12-31 00:00:00,3.12998e-05,ssp245,Asia,2.7043028
2060-12-31 00:00:00,2.996515e-05,ssp245,Asia,2.5889888
2061-12-31 00:00:00,2.9882587e-05,ssp245,Asia,2.5818555
2062-12-31 00:00:00,2.9148923e-05,ssp245,Asia,2.518467
2063-12-31 00:00:00,3.1348667e-05,ssp245,Asia,2.708525
2064-12-31 00:00:00,3.0430734e-05,ssp245,Asia,2.6292155
2065-12-31 00:00:00,3.0205392e-05,ssp245,Asia,2.609746
2066-12-31 00:00:00,3.0687876e-05,ssp245,Asia,2.6514325
2067-12-31 00:00:00,3.0699855e-05,ssp245,Asia,2.6524675
2068-12-31 00:00:00,3.055816e-05,ssp245,Asia,2.640225
2069-12-31 00:00:00,3.1525746e-05,ssp245,Asia,2.7238245
2070-12-31 00:00:00,2.9250443e-05,ssp245,Asia,2.5272384
2071-12-31 00:00:00,3.0418436e-05,ssp245,Asia,2.6281528
2072-12-31 00:00:00,3.0486606e-05,ssp245,Asia,2.6340427
2073-12-31 00:00:00,3.0090603e-05,ssp245,Asia,2.599828
2074-12-31 00:00:00,3.113153e-05,ssp245,Asia,2.6897643
2075-12-31 00:00:00,3.0843996e-05,ssp245,Asia,2.6649213
2076-12-31 00:00:00,2.9961202e-05,ssp245,Asia,2.5886478
2077-12-31 00:00:00,3.0529212e-05,ssp245,Asia,2.637724
2078-12-31 00:00:00,2.9915744e-05,ssp245,Asia,2.5847201
2079-12-31 00:00:00,3.1097898e-05,ssp245,Asia,2.6868584
2080-12-31 00:00:00,3.0881554e-05,ssp245,Asia,2.6681664
2081-12-31 00:00:00,3.150767e-05,ssp245,Asia,2.7222626
2082-12-31 00:00:00,3.148643e-05,ssp245,Asia,2.7204275
2083-12-31 00:00:00,3.008404e-05,ssp245,Asia,2.599261
2084-12-31 00:00:00,3.0433604e-05,ssp245,Asia,2.6294634
2085-12-31 00:00:00,3.0368397e-05,ssp245,Asia,2.6238296
2086-12-31 00:00:00,3.2452626e-05,ssp245,Asia,2.803907
2087-12-31 00:00:00,3.2229043e-05,ssp245,Asia,2.7845893
2088-12-31 00:00:00,3.047905e-05,ssp245,Asia,2.63339
2089-12-31 00:00:00,3.163057e-05,ssp245,Asia,2.7328813
2090-12-31 00:00:00,3.15555e-05,ssp245,Asia,2.7263954
2091-12-31 00:00:00,3.163912e-05,ssp245,Asia,2.73362
2092-12-31 00:00:00,2.9940255e-05,ssp245,Asia,2.586838
2093-12-31 00:00:00,3.1625015e-05,ssp245,Asia,2.7324014
2094-12-31 00:00:00,3.1063926e-05,ssp245,Asia,2.6839232
2095-12-31 00:00:00,3.110562e-05,ssp245,Asia,2.6875257
2096-12-31 00:00:00,3.0296667e-05,ssp245,Asia,2.6176322
2097-12-31 00:00:00,3.1392312e-05,ssp245,Asia,2.7122958
2098-12-31 00:00:00,3.1114618e-05,ssp245,Asia,2.688303
2099-12-31 00:00:00,3.141108e-05,ssp245,Asia,2.7139173
2100-12-31 00:00:00,3.091255e-05,ssp245,Asia,2.6708443
2015-12-31 00:00:00,2.8033071e-05,ssp370,Global,2.4220574
2016-12-31 00:00:00,2.8109343e-05,ssp370,Global,2.4286473
2017-12-31 00:00:00,2.8165494e-05,ssp370,Global,2.4334986
2018-12-31 00:00:00,2.8225077e-05,ssp370,Global,2.4386466
2019-12-31 00:00:00,2.814582e-05,ssp370,Global,2.431799
2020-12-31 00:00:00,2.8118393e-05,ssp370,Global,2.429429
2021-12-31 00:00:00,2.8221713e-05,ssp370,Global,2.438356
2022-12-31 00:00:00,2.8120283e-05,ssp370,Global,2.4295924
2023-12-31 00:00:00,2.8152628e-05,ssp370,Global,2.432387
2024-12-31 00:00:00,2.8155227e-05,ssp370,Global,2.4326117
2025-12-31 00:00:00,2.817967e-05,ssp370,Global,2.4347234
2026-12-31 00:00:00,2.8304688e-05,ssp370,Global,2.4455252
2027-12-31 00:00:00,2.8171828e-05,ssp370,Global,2.4340458
2028-12-31 00:00:00,2.8214528e-05,ssp370,Global,2.4377353
2029-12-31 00:00:00,2.808397e-05,ssp370,Global,2.426455
2030-12-31 00:00:00,2.8103936e-05,ssp370,Global,2.42818
2031-12-31 00:00:00,2.8245779e-05,ssp370,Global,2.4404352
2032-12-31 00:00:00,2.815612e-05,ssp370,Global,2.4326887
2033-12-31 00:00:00,2.8207638e-05,ssp370,Global,2.43714
2034-12-31 00:00:00,2.8092603e-05,ssp370,Global,2.427201
2035-12-31 00:00:00,2.8044944e-05,ssp370,Global,2.423083
2036-12-31 00:00:00,2.8231967e-05,ssp370,Global,2.439242
2037-12-31 00:00:00,2.8331893e-05,ssp370,Global,2.4478755
2038-12-31 00:00:00,2.8179848e-05,ssp370,Global,2.4347389
2039-12-31 00:00:00,2.8224944e-05,ssp370,Global,2.438635
2040-12-31 00:00:00,2.8289622e-05,ssp370,Global,2.4442234
2041-12-31 00:00:00,2.828425e-05,ssp370,Global,2.4437592
2042-12-31 00:00:00,2.8247916e-05,ssp370,Global,2.44062
2043-12-31 00:00:00,2.8221806e-05,ssp370,Global,2.438364
2044-12-31 00:00:00,2.8345283e-05,ssp370,Global,2.4490325
2045-12-31 00:00:00,2.820649e-05,ssp370,Global,2.4370408
2046-12-31 00:00:00,2.82551e-05,ssp370,Global,2.4412405
2047-12-31 00:00:00,2.828997e-05,ssp370,Global,2.4442534
2048-12-31 00:00:00,2.8371682e-05,ssp370,Global,2.4513133
2049-12-31 00:00:00,2.8397752e-05,ssp370,Global,2.4535658
2050-12-31 00:00:00,2.8187469e-05,ssp370,Global,2.4353974
2051-12-31 00:00:00,2.8405488e-05,ssp370,Global,2.4542341
2052-12-31 00:00:00,2.8298442e-05,ssp370,Global,2.4449854
2053-12-31 00:00:00,2.8392207e-05,ssp370,Global,2.4530866
2054-12-31 00:00:00,2.8503564e-05,ssp370,Global,2.462708
2055-12-31 00:00:00,2.8373517e-05,ssp370,Global,2.4514718
2056-12-31 00:00:00,2.8634846e-05,ssp370,Global,2.4740508
2057-12-31 00:00:00,2.8656963e-05,ssp370,Global,2.4759617
2058-12-31 00:00:00,2.8569328e-05,ssp370,Global,2.46839
2059-12-31 00:00:00,2.8390565e-05,ssp370,Global,2.4529448
2060-12-31 00:00:00,2.8663282e-05,ssp370,Global,2.4765077
2061-12-31 00:00:00,2.8448136e-05,ssp370,Global,2.457919
2062-12-31 00:00:00,2.8633756e-05,ssp370,Global,2.4739566
2063-12-31 00:00:00,2.8400884e-05,ssp370,Global,2.4538364
2064-12-31 00:00:00,2.8662791e-05,ssp370,Global,2.4764652
2065-12-31 00:00:00,2.862278e-05,ssp370,Global,2.4730082
2066-12-31 00:00:00,2.8677308e-05,ssp370,Global,2.4777195
2067-12-31 00:00:00,2.8598006e-05,ssp370,Global,2.4708676
2068-12-31 00:00:00,2.8707516e-05,ssp370,Global,2.4803295
2069-12-31 00:00:00,2.8861185e-05,ssp370,Global,2.4936063
2070-12-31 00:00:00,2.8656917e-05,ssp370,Global,2.4759576
2071-12-31 00:00:00,2.8631823e-05,ssp370,Global,2.4737895
2072-12-31 00:00:00,2.8947188e-05,ssp370,Global,2.5010371
2073-12-31 00:00:00,2.8908025e-05,ssp370,Global,2.4976535
2074-12-31 00:00:00,2.9183748e-05,ssp370,Global,2.5214758
2075-12-31 00:00:00,2.892481e-05,ssp370,Global,2.4991035
2076-12-31 00:00:00,2.8796214e-05,ssp370,Global,2.4879928
2077-12-31 00:00:00,2.9060213e-05,ssp370,Global,2.5108025
2078-12-31 00:00:00,2.9036235e-05,ssp370,Global,2.5087306
2079-12-31 00:00:00,2.9051804e-05,ssp370,Global,2.5100758
2080-12-31 00:00:00,2.9022976e-05,ssp370,Global,2.507585
2081-12-31 00:00:00,2.9157385e-05,ssp370,Global,2.5191982
2082-12-31 00:00:00,2.910626e-05,ssp370,Global,2.514781
2083-12-31 00:00:00,2.8981609e-05,ssp370,Global,2.504011
2084-12-31 00:00:00,2.8796114e-05,ssp370,Global,2.4879842
2085-12-31 00:00:00,2.915734e-05,ssp370,Global,2.5191941
2086-12-31 00:00:00,2.8876597e-05,ssp370,Global,2.494938
2087-12-31 00:00:00,2.9040402e-05,ssp370,Global,2.5090907
2088-12-31 00:00:00,2.9026241e-05,ssp370,Global,2.5078673
2089-12-31 00:00:00,2.9055263e-05,ssp370,Global,2.5103748
2090-12-31 00:00:00,2.903103e-05,ssp370,Global,2.508281
2091-12-31 00:00:00,2.916466e-05,ssp370,Global,2.5198267
2092-12-31 00:00:00,2.9120287e-05,ssp370,Global,2.5159929
2093-12-31 00:00:00,2.9287186e-05,ssp370,Global,2.530413
2094-12-31 00:00:00,2.9213556e-05,ssp370,Global,2.5240512
2095-12-31 00:00:00,2.9087809e-05,ssp370,Global,2.5131867
2096-12-31 00:00:00,2.909511e-05,ssp370,Global,2.5138175
2097-12-31 00:00:00,2.9251729e-05,ssp370,Global,2.5273495
2098-12-31 00:00:00,2.8981356e-05,ssp370,Global,2.5039892
2099-12-31 00:00:00,2.9218123e-05,ssp370,Global,2.5244458
2100-12-31 00:00:00,2.9153445e-05,ssp370,Global,2.5188577
2015-12-31 00:00:00,2.7562748e-05,ssp370,North America,2.3814213
2016-12-31 00:00:00,2.8905179e-05,ssp370,North America,2.4974074
2017-12-31 00:00:00,2.8597124e-05,ssp370,North America,2.4707916
2018-12-31 00:00:00,2.7777543e-05,ssp370,North America,2.3999798
2019-12-31 00:00:00,2.7819837e-05,ssp370,North America,2.4036338
2020-12-31 00:00:00,2.8894146e-05,ssp370,North America,2.4964542
2021-12-31 00:00:00,2.7390357e-05,ssp370,North America,2.3665268
2022-12-31 00:00:00,2.8645387e-05,ssp370,North America,2.4749615
2023-12-31 00:00:00,2.7893902e-05,ssp370,North America,2.4100332
2024-12-31 00:00:00,2.8449838e-05,ssp370,North America,2.458066
2025-12-31 00:00:00,2.849912e-05,ssp370,North America,2.462324
2026-12-31 00:00:00,2.82814e-05,ssp370,North America,2.443513
2027-12-31 00:00:00,2.7657308e-05,ssp370,North America,2.3895915
2028-12-31 00:00:00,2.7845965e-05,ssp370,North America,2.4058914
2029-12-31 00:00:00,2.761039e-05,ssp370,North America,2.3855376
2030-12-31 00:00:00,2.7886064e-05,ssp370,North America,2.4093559
2031-12-31 00:00:00,2.8769946e-05,ssp370,North America,2.4857233
2032-12-31 00:00:00,2.8977398e-05,ssp370,North America,2.503647
2033-12-31 00:00:00,2.829076e-05,ssp370,North America,2.4443216
2034-12-31 00:00:00,2.8902354e-05,ssp370,North America,2.4971633
2035-12-31 00:00:00,2.8731467e-05,ssp370,North America,2.4823987
2036-12-31 00:00:00,2.8460428e-05,ssp370,North America,2.458981
2037-12-31 00:00:00,2.8757875e-05,ssp370,North America,2.4846804
2038-12-31 00:00:00,2.8915347e-05,ssp370,North America,2.498286
2039-12-31 00:00:00,2.899502e-05,ssp370,North America,2.5051699
2040-12-31 00:00:00,2.8657065e-05,ssp370,North America,2.4759705
2041-12-31 00:00:00,2.8602106e-05,ssp370,North America,2.471222
2042-12-31 00:00:00,2.7796934e-05,ssp370,North America,2.4016552
2043-12-31 00:00:00,2.8795397e-05,ssp370,North America,2.4879224
2044-12-31 00:00:00,2.7679831e-05,ssp370,North America,2.3915374
2045-12-31 00:00:00,2.8982655e-05,ssp370,North America,2.5041013
2046-12-31 00:00:00,2.8357148e-05,ssp370,North America,2.4500575
2047-12-31 00:00:00,2.9003617e-05,ssp370,North America,2.5059125
2048-12-31 00:00:00,2.882132e-05,ssp370,North America,2.490162
2049-12-31 00:00:00,2.7678703e-05,ssp370,North America,2.39144
2050-12-31 00:00:00,2.7848757e-05,ssp370,North America,2.4061327
2051-12-31 00:00:00,2.7969516e-05,ssp370,North America,2.4165661
2052-12-31 00:00:00,2.8481107e-05,ssp370,North America,2.4607675
2053-12-31 00:00:00,2.8314518e-05,ssp370,North America,2.4463744
2054-12-31 00:00:00,2.7945302e-05,ssp370,North America,2.414474
2055-12-31 00:00:00,2.7711074e-05,ssp370,North America,2.3942368
2056-12-31 00:00:00,2.8248955e-05,ssp370,North America,2.4407096
2057-12-31 00:00:00,2.8238848e-05,ssp370,North America,2.4398365
2058-12-31 00:00:00,2.8705079e-05,ssp370,North America,2.4801188
2059-12-31 00:00:00,2.8758817e-05,ssp370,North America,2.4847617
