time,height,tas,scenario,region,tas_C
2075-12-31 00:00:00,2.0,285.39322,ssp585,Asia,12.243225
2076-12-31 00:00:00,2.0,285.25708,ssp585,Asia,12.107086
2077-12-31 00:00:00,2.0,285.3026,ssp585,Asia,12.152618
2078-12-31 00:00:00,2.0,285.58664,ssp585,Asia,12.4366455
2079-12-31 00:00:00,2.0,286.1309,ssp585,Asia,12.980896
2080-12-31 00:00:00,2.0,286.3619,ssp585,Asia,13.211914
2081-12-31 00:00:00,2.0,286.40427,ssp585,Asia,13.254272
2082-12-31 00:00:00,2.0,286.65363,ssp585,Asia,13.503632
2083-12-31 00:00:00,2.0,286.1433,ssp585,Asia,12.993317
2084-12-31 00:00:00,2.0,286.46222,ssp585,Asia,13.312225
2085-12-31 00:00:00,2.0,286.3905,ssp585,Asia,13.240509
2086-12-31 00:00:00,2.0,286.8648,ssp585,Asia,13.714813
2087-12-31 00:00:00,2.0,286.354,ssp585,Asia,13.20401
2088-12-31 00:00:00,2.0,286.33902,ssp585,Asia,13.189026
2089-12-31 00:00:00,2.0,286.67123,ssp585,Asia,13.52124
2090-12-31 00:00:00,2.0,286.98282,ssp585,Asia,13.832825
2091-12-31 00:00:00,2.0,286.74725,ssp585,Asia,13.5972595
2092-12-31 00:00:00,2.0,286.75253,ssp585,Asia,13.602539
2093-12-31 00:00:00,2.0,287.4419,ssp585,Asia,14.291901
2094-12-31 00:00:00,2.0,287.25806,ssp585,Asia,14.108063
2095-12-31 00:00:00,2.0,286.93515,ssp585,Asia,13.785156
2096-12-31 00:00:00,2.0,286.8821,ssp585,Asia,13.732117
2097-12-31 00:00:00,2.0,287.57724,ssp585,Asia,14.427246
2098-12-31 00:00:00,2.0,287.55658,ssp585,Asia,14.406586
2099-12-31 00:00:00,2.0,287.58716,ssp585,Asia,14.437164
2100-12-31 00:00:00,2.0,287.54208,ssp585,Asia,14.39209
